brand,price,fuel,month,year,mileage,power,url
Audi TT Coupé 2.0 TFSI S-line S tronic,17850.0,Gasolina,Fevereiro,2011,221000,211,https://www.standvirtual.com/carros/anuncio/audi-tt-coup-2-0-tfsi-s-line-s-tronic-ID8PxdIk.html
Mazda 2 1.4 MZ-CD Comfort AC,7500.0,Diesel,Janeiro,2008,144000,68,https://www.standvirtual.com/carros/anuncio/mazda-2-1-4-mz-cd-comfort-ac-ID8PuLy2.html
VW Golf 1.6 TDI Confortline,18850.0,Diesel,Abril,2018,62000,115,https://www.standvirtual.com/carros/anuncio/vw-golf-1-6-tdi-confortline-ID8PxGvj.html
Audi A1 Sportback 30 TFSI Advanced S tronic,30990.0,Gasolina,Abril,2023,9000,116,https://www.standvirtual.com/carros/anuncio/audi-a1-sportback-30-tfsi-advanced-s-tronic-ID8PxGxD.html
Peugeot 3008 1.5 BlueHDi Allure,31000.0,Diesel,Abril,2022,48399,130,https://www.standvirtual.com/carros/anuncio/peugeot-3008-1-5-bluehdi-allure-ID8Pw1rM.html
Mercedes-Benz C 200 BlueTEC,23990.0,Diesel,Maio,2017,95579,136,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-200-bluetec-ID8Pxnu0.html
Mercedes-Benz A 45 AMG 4Matic Speedshift 7G-DCT,34900.0,Gasolina,Abril,2015,96000,360,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-45-amg-4matic-speedshift-7g-dct-ID8PzuuG.html
Renault Captur 1.5 dCi Exclusive,21990.0,Diesel,Abril,2021,60000,95,https://www.standvirtual.com/carros/anuncio/renault-captur-1-5-dci-exclusive-ID8Pdymw.html
Audi A1 Sportback 25 TFSI Advanced,22890.0,Gasolina,Março,2022,35000,95,https://www.standvirtual.com/carros/anuncio/audi-a1-sportback-25-tfsi-advanced-ID8Pu8SX.html
SEAT Leon ST 1.0 TSI Style,22890.0,Gasolina,Agosto,2022,44500,110,https://www.standvirtual.com/carros/anuncio/seat-leon-st-1-0-tsi-style-ID8Pw2rD.html
Fiat 500X 1.0 FireFly City Cross,15890.0,Gasolina,Julho,2019,92400,120,https://www.standvirtual.com/carros/anuncio/fiat-500x-1-0-firefly-city-cross-ID8Pu8SA.html
Fiat 500C 1.2 Lounge,15390.0,Gasolina,Abril,2021,51000,69,https://www.standvirtual.com/carros/anuncio/fiat-500c-1-2-lounge-ID8Pu8SE.html
BMW X1 25 e xDrive,35490.0,Híbrido (Gasolina),Junho,2021,77100,220,https://www.standvirtual.com/carros/anuncio/bmw-x1-25-e-xdrive-ID8Pmsbs.html
Toyota Hilux 2.4 D-4D 4WD Trial,49500.0,Diesel,Novembro,2023,1000,150,https://www.standvirtual.com/carros/anuncio/toyota-hilux-2-4-d-4d-4wd-trial-ID8PA3ST.html
BMW X2 25 e xDrive X Pack M,37890.0,Híbrido (Gasolina),Maio,2021,71800,220,https://www.standvirtual.com/carros/anuncio/bmw-x2-25-e-xdrive-x-pack-m-ID8PcU0J.html
BMW X3 20 d xDrive xLine,52790.0,Diesel,Julho,2021,68000,190,https://www.standvirtual.com/carros/anuncio/bmw-x3-20-d-xdrive-xline-ID8Pw2sv.html
Mercedes-Benz A 180 CDi BE Urban,15500.0,Diesel,Julho,2014,131588,109,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-180-cdi-be-urban-ID8PxLHS.html
BMW X3 20 d xDrive Pack M,51990.0,Diesel,Junho,2021,64700,190,https://www.standvirtual.com/carros/anuncio/bmw-x3-20-d-xdrive-pack-m-ID8Pw2rU.html
SEAT Ibiza 1.0 MPI Style,15990.0,Gasolina,Julho,2022,29000,80,https://www.standvirtual.com/carros/anuncio/seat-ibiza-1-0-mpi-style-ID8Pu8Tx.html
BMW X2 25 e xDrive Advantage,36490.0,Híbrido (Gasolina),Junho,2021,68000,220,https://www.standvirtual.com/carros/anuncio/bmw-x2-25-e-xdrive-advantage-ID8Pd7wy.html
BMW 116,30990.0,Gasolina,Maio,2021,46000,109,https://www.standvirtual.com/carros/anuncio/bmw-116-ID8Pw3D8.html
SEAT Leon 1.0 TSI Style,21490.0,Gasolina,Maio,2022,29000,110,https://www.standvirtual.com/carros/anuncio/seat-leon-1-0-tsi-style-ID8Pu8Ox.html
MINI Countryman One D Auto,29790.0,Diesel,Junho,2021,49500,116,https://www.standvirtual.com/carros/anuncio/mini-countryman-one-d-auto-ID8PbM79.html
BMW 525 d Pack M Auto,17999.0,Diesel,Janeiro,2013,210000,218,https://www.standvirtual.com/carros/anuncio/bmw-525-d-pack-m-auto-ID8PA3Sx.html
Mercedes-Benz E 220 d AMG Line Aut.,52900.0,Diesel,Setembro,2019,110000,194,https://www.standvirtual.com/carros/anuncio/mercedes-benz-e-220-d-amg-line-aut-ID8Pzj3g.html
SEAT Arona 1.0 TSI Xcellence DSG,19900.0,Gasolina,Novembro,2018,38300,115,https://www.standvirtual.com/carros/anuncio/seat-arona-1-0-tsi-xcellence-dsg-ID8PzBcS.html
Opel Corsa 1.2 T Edition,16700.0,Gasolina,Junho,2022,69160,100,https://www.standvirtual.com/carros/anuncio/opel-corsa-1-2-t-edition-ID8PzJJp.html
Renault Mégane Sport Tourer 1.5 dCi Limited EDC,14750.0,Diesel,Julho,2017,155874,110,https://www.standvirtual.com/carros/anuncio/renault-mgane-sport-tourer-1-5-dci-limited-edc-ID8PzVVk.html
Renault Zoe,12300.0,Eléctrico,Dezembro,2015,87000,88,https://www.standvirtual.com/carros/anuncio/renault-zoe-ID8PzgkJ.html
Volvo V40 D2 Momentum,14250.0,Diesel,Dezembro,2012,98500,115,https://www.standvirtual.com/carros/anuncio/volvo-v40-d2-momentum-ID8PzVVi.html
Citroën DS3 1.6 e-HDi So Chic,12990.0,Diesel,Março,2014,161500,92,https://www.standvirtual.com/carros/anuncio/citron-ds3-1-6-e-hdi-so-chic-ID8PzYx3.html
Toyota Corolla Touring Sports 1.8 Hybrid Comfort+P.Sport,32500.0,Híbrido (Gasolina),Março,2022,43474,122,https://www.standvirtual.com/carros/anuncio/toyota-corolla-touring-sports-1-8-hybrid-comfort-p-sport-ID8Pz6WJ.html
BMW 216 Gran Coupé,32950.0,Diesel,Junho,2021,71278,116,https://www.standvirtual.com/carros/anuncio/bmw-216-gran-coup-ID8PuUCQ.html
Fiat 500L 1.3 MJ Sport,18990.0,Diesel,Junho,2021,45000,95,https://www.standvirtual.com/carros/anuncio/fiat-500l-1-3-mj-sport-ID8PtTHP.html
Citroën C4 1.5 BlueHDi Feel Pack,22990.0,Diesel,Fevereiro,2022,28500,110,https://www.standvirtual.com/carros/anuncio/citron-c4-1-5-bluehdi-feel-pack-ID8PtTHi.html
Renault Mégane 1.5 Blue dCi Zen,18750.0,Diesel,Maio,2020,96000,95,https://www.standvirtual.com/carros/anuncio/renault-mgane-1-5-blue-dci-zen-ID8Pproc.html
Renault Clio Sport Tourer 1.5 dCi Dynamique S,8900.0,Diesel,Maio,2014,302681,90,https://www.standvirtual.com/carros/anuncio/renault-clio-sport-tourer-1-5-dci-dynamique-s-ID8PyGK9.html
Toyota C-HR 1.8 HSD Exclusive+P.Luxury,24990.0,Híbrido (Gasolina),Abril,2018,112149,122,https://www.standvirtual.com/carros/anuncio/toyota-c-hr-1-8-hsd-exclusive-p-luxury-ID8Pz3Q7.html
BMW i3 120Ah,29900.0,Eléctrico,Abril,2021,15000,170,https://www.standvirtual.com/carros/anuncio/bmw-i3-120ah-ID8Pzvbe.html
Peugeot 5008 1.5 BlueHDi Allure EAT8,38900.0,Diesel,Maio,2022,19600,130,https://www.standvirtual.com/carros/anuncio/peugeot-5008-1-5-bluehdi-allure-eat8-ID8Pw1rN.html
Renault Captur 1.5 dCi Exclusive,21990.0,Diesel,Abril,2021,65000,95,https://www.standvirtual.com/carros/anuncio/renault-captur-1-5-dci-exclusive-ID8Pe5NI.html
Mercedes-Benz GLA 200 AMG Line Aut.,34900.0,Gasolina,Julho,2020,50373,156,https://www.standvirtual.com/carros/anuncio/mercedes-benz-gla-200-amg-line-aut-ID8PsmgT.html
MINI Clubman One Sport Edition,23999.0,Gasolina,Setembro,2020,30400,102,https://www.standvirtual.com/carros/anuncio/mini-clubman-one-sport-edition-ID8PA1yf.html
Tesla Model S 75,35000.0,Eléctrico,Junho,2017,199000,320,https://www.standvirtual.com/carros/anuncio/tesla-model-s-75-ID8PtcBl.html
Nissan Qashqai 1.6 dCi Tekna Sport,12500.0,Diesel,Novembro,2012,180000,130,https://www.standvirtual.com/carros/anuncio/nissan-qashqai-1-6-dci-tekna-sport-ID8PzFGO.html
,,,,,,,https://www.standvirtual.com/carros/anuncio/bmw-x5-m-m50-d-ID8PzFGW.html
,,,,,,,https://www.standvirtual.com/carros/anuncio/bmw-320-d-touring-auto-pack-m-ID8PzKg3.html
Mercedes-Benz SLK 200 K Aut.,17990.0,Gasolina,Novembro,2004,142000,163,https://www.standvirtual.com/carros/anuncio/mercedes-benz-slk-200-k-aut-ID8PzKg4.html
,,,,,,,https://www.standvirtual.com/carros/anuncio/cupra-formentor-2-0-tdi-ID8PA3SK.html
Nissan Leaf N-Connecta,22500.0,Eléctrico,Julho,2019,10353,150,https://www.standvirtual.com/carros/anuncio/nissan-leaf-n-connecta-ID8PoFVF.html
Mercedes-Benz C 220,5250.0,Diesel,Agosto,2001,353647,143,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-220-ID8PzPxf.html
,,,,,,,https://www.standvirtual.com/carros/anuncio/porsche-taycan-turbo-s-ID8PvEry.html
,,,,,,,https://www.standvirtual.com/carros/anuncio/porsche-panamera-s-e-hybrid-ID8PzVVg.html
,,,,,,,https://www.standvirtual.com/carros/anuncio/ford-focus-1-5-tdci-ecoblue-titanium-ID8PA2sz.html
,,,,,,,https://www.standvirtual.com/carros/anuncio/peugeot-208-1-5-bluehdi-signature-ID8PwKfc.html
,,,,,,,https://www.standvirtual.com/carros/anuncio/peugeot-208-1-2-puretech-signature-ID8Pz2U4.html
Kia e-Niro EV 39.2kWh Move 39,31000.0,Eléctrico,Dezembro,2021,25200,135,https://www.standvirtual.com/carros/anuncio/kia-e-niro-ev-39-2kwh-move-39-ID8PzZxF.html
Jaguar F-Pace 2.0 i4D Prestige,28990.0,Diesel,Setembro,2016,108924,163,https://www.standvirtual.com/carros/anuncio/jaguar-f-pace-2-0-i4d-prestige-ID8PA3vx.html
Citroën C3 Aircross 1.2 PureTech Shine,18900.0,Gasolina,Fevereiro,2021,46000,110,https://www.standvirtual.com/carros/anuncio/citron-c3-aircross-1-2-puretech-shine-ID8Pvbow.html
Hyundai i30 1.0 T-GDI Style,22600.0,Gasolina,Junho,2021,53998,120,https://www.standvirtual.com/carros/anuncio/hyundai-i30-1-0-t-gdi-style-ID8Py8fS.html
Hyundai i30 1.0 T-GDI Style,21750.0,Gasolina,Junho,2021,53045,120,https://www.standvirtual.com/carros/anuncio/hyundai-i30-1-0-t-gdi-style-ID8Py8g1.html
Hyundai i30 1.0 T-GDI Style,22600.0,Gasolina,Junho,2021,54450,120,https://www.standvirtual.com/carros/anuncio/hyundai-i30-1-0-t-gdi-style-ID8Py8fP.html
Hyundai i30 1.0 T-GDI Style,21750.0,Gasolina,Junho,2021,50122,120,https://www.standvirtual.com/carros/anuncio/hyundai-i30-1-0-t-gdi-style-ID8Py8fX.html
VW Golf Variant 1.6 TDi Confortline DSG,18900.0,Diesel,Março,2017,109779,115,https://www.standvirtual.com/carros/anuncio/vw-golf-variant-1-6-tdi-confortline-dsg-ID8Pyzko.html
Renault Captur 0.9 TCE Exclusive,12500.0,Gasolina,Novembro,2016,75000,90,https://www.standvirtual.com/carros/anuncio/renault-captur-0-9-tce-exclusive-ID8PzaNC.html
BMW 520 d Touring Aut. Luxury Line,18900.0,Diesel,Maio,2014,175000,184,https://www.standvirtual.com/carros/anuncio/bmw-520-d-touring-aut-luxury-line-ID8Pyauj.html
Fiat 500 1.2 Lounge,12500.0,Gasolina,Dezembro,2019,70000,69,https://www.standvirtual.com/carros/anuncio/fiat-500-1-2-lounge-ID8PxI45.html
BMW X1 16 d sDrive Auto Line Sport,17900.0,Diesel,Janeiro,2014,199980,116,https://www.standvirtual.com/carros/anuncio/bmw-x1-16-d-sdrive-auto-line-sport-ID8PzVVb.html
BMW 318 d Touring Line Sport Auto,25900.0,Diesel,Janeiro,2019,65000,150,https://www.standvirtual.com/carros/anuncio/bmw-318-d-touring-line-sport-auto-ID8PzTsP.html
BMW 116 i,11499.0,Gasolina,Fevereiro,2012,192000,136,https://www.standvirtual.com/carros/anuncio/bmw-116-i-ID8PshAY.html
Audi A7 Sportback 3.0 TDI V6 S-line S tronic,56900.0,Diesel,Março,2019,58500,218,https://www.standvirtual.com/carros/anuncio/audi-a7-sportback-3-0-tdi-v6-s-line-s-tronic-ID8PrdSL.html
Nissan Leaf N-Connecta Two Tone,20500.0,Eléctrico,Janeiro,2019,80000,150,https://www.standvirtual.com/carros/anuncio/nissan-leaf-n-connecta-two-tone-ID8PmUmS.html
Peugeot 5008 1.5 BlueHDi Allure Pack EAT8,37490.0,Diesel,Junho,2021,30500,130,https://www.standvirtual.com/carros/anuncio/peugeot-5008-1-5-bluehdi-allure-pack-eat8-ID8Pz9Pu.html
Alfa Romeo MiTo 1.3 JTD Distinctive S&S,5500.0,Diesel,Março,2012,196000,85,https://www.standvirtual.com/carros/anuncio/alfa-romeo-mito-1-3-jtd-distinctive-s-s-ID8PzEzj.html
Opel Corsa 1.3 CDTi Business Edition,12750.0,Diesel,Julho,2017,128038,95,https://www.standvirtual.com/carros/anuncio/opel-corsa-1-3-cdti-business-edition-ID8Ptz7N.html
Ford Fiesta 1.1 Ti-VCT Titanium,14950.0,Gasolina,Janeiro,2018,50785,85,https://www.standvirtual.com/carros/anuncio/ford-fiesta-1-1-ti-vct-titanium-ID8Pyf7P.html
Peugeot 2008 1.6 BlueHDi Allure,15950.0,Diesel,Fevereiro,2016,99500,100,https://www.standvirtual.com/carros/anuncio/peugeot-2008-1-6-bluehdi-allure-ID8PyUNJ.html
Mercedes-Benz CLA 180 d Shooting Brake Progressive Aut.,26950.0,Diesel,Julho,2020,170000,116,https://www.standvirtual.com/carros/anuncio/mercedes-benz-cla-180-d-shooting-brake-progressive-aut-ID8PyjFk.html
Mercedes-Benz CLA 180 d,21950.0,Diesel,Maio,2018,153009,109,https://www.standvirtual.com/carros/anuncio/mercedes-benz-cla-180-d-ID8PykZW.html
Peugeot 208 E-HDi 68 EGS5 Stop&Start Active,10750.0,Diesel,Abril,2012,122000,68,https://www.standvirtual.com/carros/anuncio/peugeot-208-e-hdi-68-egs5-stop-start-active-ID8PvArd.html
Mercedes-Benz C 200 d,26990.0,Diesel,Abril,2018,73221,136,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-200-d-ID8Pz6Wd.html
Audi A3 Sportback 30 TDI S-line,29490.0,Diesel,Julho,2020,68917,116,https://www.standvirtual.com/carros/anuncio/audi-a3-sportback-30-tdi-s-line-ID8Pz6W9.html
Mercedes-Benz CLA 200 d Shooting Brake AMG Line Aut.,26500.0,Diesel,Novembro,2018,107000,136,https://www.standvirtual.com/carros/anuncio/mercedes-benz-cla-200-d-shooting-brake-amg-line-aut-ID8PA3SC.html
Hyundai Kauai 1.0 T-GDi Premium (TT),30650.0,Gasolina,Julho,2023,1500,120,https://www.standvirtual.com/carros/anuncio/hyundai-kauai-1-0-t-gdi-premium-tt-ID8Pyc1W.html
Hyundai i30 1.0 T-GDI Style,20950.0,Gasolina,Maio,2021,44738,120,https://www.standvirtual.com/carros/anuncio/hyundai-i30-1-0-t-gdi-style-ID8Py8fJ.html
Hyundai i30 1.0 T-GDI Style,20950.0,Gasolina,Maio,2021,43366,120,https://www.standvirtual.com/carros/anuncio/hyundai-i30-1-0-t-gdi-style-ID8Py8fM.html
Hyundai i20 1.2 Comfort,18200.0,Gasolina,Setembro,2022,29636,84,https://www.standvirtual.com/carros/anuncio/hyundai-i20-1-2-comfort-ID8Py8g6.html
Mercedes-Benz A 180 d,18950.0,Diesel,Março,2018,127147,109,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-180-d-ID8PygzP.html
,,,,,,,https://www.standvirtual.com/carros/anuncio/hyundai-bayon-1-0-t-gdi-premium-ID8PwZVh.html
BMW 318 d Touring Auto Line Sport,15750.0,Diesel,Janeiro,2014,303238,143,https://www.standvirtual.com/carros/anuncio/bmw-318-d-touring-auto-line-sport-ID8PA3Fu.html
VW Scirocco 1.4 TSI,11950.0,Gasolina,Junho,2010,130821,122,https://www.standvirtual.com/carros/anuncio/vw-scirocco-1-4-tsi-ID8PA3Ft.html
Mercedes-Benz GLC 350 e Exclusive 4-Matic,37950.0,Híbrido (Gasolina),Março,2018,95000,320,https://www.standvirtual.com/carros/anuncio/mercedes-benz-glc-350-e-exclusive-4-matic-ID8PyxkL.html
VW Golf Variant 1.6 TDi Confortline,15750.0,Diesel,Maio,2017,178950,115,https://www.standvirtual.com/carros/anuncio/vw-golf-variant-1-6-tdi-confortline-ID8PteSX.html
SEAT Ibiza SC 1.4 TDi FR,16750.0,Diesel,Maio,2017,125026,105,https://www.standvirtual.com/carros/anuncio/seat-ibiza-sc-1-4-tdi-fr-ID8Ptz7T.html
BMW 318 d Auto Line Sport,17950.0,Diesel,Outubro,2014,208613,143,https://www.standvirtual.com/carros/anuncio/bmw-318-d-auto-line-sport-ID8Pyf7R.html
Audi A4 2.0 TDI Advance,18950.0,Diesel,Dezembro,2016,221576,150,https://www.standvirtual.com/carros/anuncio/audi-a4-2-0-tdi-advance-ID8PteRy.html
Mercedes-Benz A 180 CDi BE AMG Line,16900.0,Diesel,Maio,2014,226791,109,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-180-cdi-be-amg-line-ID8Pvc7a.html
Ford Focus SW 1.6 TDCi Connec.,7500.0,Diesel,Fevereiro,2007,124083,109,https://www.standvirtual.com/carros/anuncio/ford-focus-sw-1-6-tdci-connec-ID8Pxp8U.html
Opel Astra 1.7 CDTi Cosmo,9500.0,Diesel,Fevereiro,2010,143125,125,https://www.standvirtual.com/carros/anuncio/opel-astra-1-7-cdti-cosmo-ID8Py1MZ.html
Smart City Coupé,4250.0,Diesel,Fevereiro,2002,166225,41,https://www.standvirtual.com/carros/anuncio/smart-city-coup-ID8Py2ae.html
Fiat 500L,11500.0,Diesel,Julho,2015,165557,85,https://www.standvirtual.com/carros/anuncio/fiat-500l-ID8PvXFx.html
Mitsubishi Pajero 3.2 DI-D GLS ABS,18900.0,Diesel,Maio,2002,240000,165,https://www.standvirtual.com/carros/anuncio/mitsubishi-pajero-3-2-di-d-gls-abs-ID8PzPtf.html
Mercedes-Benz A 180 d Urban,18950.0,Diesel,Novembro,2015,65681,109,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-180-d-urban-ID8PykrS.html
Nissan Qashqai 1.6 dCi N-Tec,16900.0,Diesel,Abril,2014,136615,130,https://www.standvirtual.com/carros/anuncio/nissan-qashqai-1-6-dci-n-tec-ID8PyNrE.html
BMW 425 d Pack M Auto,38990.0,Diesel,Março,2017,91153,224,https://www.standvirtual.com/carros/anuncio/bmw-425-d-pack-m-auto-ID8Phxe6.html
BMW 320,27990.0,Diesel,Outubro,2015,151141,184,https://www.standvirtual.com/carros/anuncio/bmw-320-ID8PtepJ.html
VW Up! 1.0 BMT Move,11900.0,Gasolina,Janeiro,2018,27323,60,https://www.standvirtual.com/carros/anuncio/vw-up-1-0-bmt-move-ID8PuLOa.html
Peugeot 308 SW 1.6 BlueHDi Allure J17,12490.0,Diesel,Setembro,2016,190000,120,https://www.standvirtual.com/carros/anuncio/peugeot-308-sw-1-6-bluehdi-allure-j17-ID8PygrX.html
Mercedes-Benz C 220 BlueTEC Avantgarde,18990.0,Diesel,Janeiro,2015,299245,170,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-220-bluetec-avantgarde-ID8Pxprk.html
Peugeot 3008 1.5 BlueHDi GT Line EAT8,29990.0,Diesel,Agosto,2018,60779,130,https://www.standvirtual.com/carros/anuncio/peugeot-3008-1-5-bluehdi-gt-line-eat8-ID8Pxpuu.html
Mercedes-Benz GLC 220 d,47400.0,Diesel,Agosto,2019,110000,194,https://www.standvirtual.com/carros/anuncio/mercedes-benz-glc-220-d-ID8PxSHI.html
BMW 320 d Touring Pack M,16990.0,Diesel,Março,2012,210072,184,https://www.standvirtual.com/carros/anuncio/bmw-320-d-touring-pack-m-ID8PzKfa.html
BMW 530 e Pack M,57950.0,Híbrido (Gasolina),Julho,2023,9600,292,https://www.standvirtual.com/carros/anuncio/bmw-530-e-pack-m-ID8Pz3Pf.html
Peugeot 3008 1.5 BlueHDi Allure,21500.0,Diesel,Janeiro,2019,159980,130,https://www.standvirtual.com/carros/anuncio/peugeot-3008-1-5-bluehdi-allure-ID8PzVV0.html
Mercedes-Benz GLC 300 e 4Matic,67900.0,Híbrido (Gasolina),Junho,2022,30500,313,https://www.standvirtual.com/carros/anuncio/mercedes-benz-glc-300-e-4matic-ID8PzrNh.html
Jaguar E-Pace 2.0 i4D R-Dynamic,31900.0,Diesel,Dezembro,2018,80000,150,https://www.standvirtual.com/carros/anuncio/jaguar-e-pace-2-0-i4d-r-dynamic-ID8PuqDd.html
BMW X1 16 d sDrive Advantage Auto,23900.0,Diesel,Junho,2020,191000,116,https://www.standvirtual.com/carros/anuncio/bmw-x1-16-d-sdrive-advantage-auto-ID8PxWun.html
Citroën C4 1.2 PureTech Feel,12850.0,Gasolina,Agosto,2016,65681,110,https://www.standvirtual.com/carros/anuncio/citron-c4-1-2-puretech-feel-ID8PzKee.html
Toyota Avensis SD 2.0 D-4D Sol TA,9250.0,Diesel,Março,2005,119562,116,https://www.standvirtual.com/carros/anuncio/toyota-avensis-sd-2-0-d-4d-sol-ta-ID8PzVR8.html
Peugeot 108 1.0 VTi Active,8900.0,Gasolina,Novembro,2014,100252,69,https://www.standvirtual.com/carros/anuncio/peugeot-108-1-0-vti-active-ID8PzVQY.html
Smart ForTwo Coupé 0.8 cdi Passion 54,8250.0,Diesel,Junho,2014,112444,54,https://www.standvirtual.com/carros/anuncio/smart-fortwo-coup-0-8-cdi-passion-54-ID8Po7o7.html
Volvo XC 60 2.0 D4 Inscription Geartronic,48999.0,Diesel,Agosto,2020,40000,190,https://www.standvirtual.com/carros/anuncio/volvo-xc-60-2-0-d4-inscription-geartronic-ID8PsZQ4.html
Porsche 996 Turbo,79999.0,Gasolina,Abril,2001,65000,420,https://www.standvirtual.com/carros/anuncio/porsche-996-turbo-ID8KLnw8.html
Porsche Boxster 3.4 S Spyder PDK,100900.0,Gasolina,Maio,2011,15000,320,https://www.standvirtual.com/carros/anuncio/porsche-boxster-3-4-s-spyder-pdk-ID8OSDQz.html
SEAT Ibiza SC 1.6 TDi FR,11500.0,Diesel,Janeiro,2013,155000,105,https://www.standvirtual.com/carros/anuncio/seat-ibiza-sc-1-6-tdi-fr-ID8Pu8IB.html
Citroën e-Berlingo M Shine Pack,30500.0,Eléctrico,Fevereiro,2022,18000,136,https://www.standvirtual.com/carros/anuncio/citron-e-berlingo-m-shine-pack-ID8PyWUn.html
Renault Mégane Sport Tourer 1.5 dCi Limited,12980.0,Diesel,Agosto,2018,159000,110,https://www.standvirtual.com/carros/anuncio/renault-mgane-sport-tourer-1-5-dci-limited-ID8Pzr3h.html
Renault Mégane Coupe ENERGY dCi 130 FAP Start & Stop Bose Edition,13900.0,Diesel,Junho,2015,151500,130,https://www.standvirtual.com/carros/anuncio/renault-mgane-coupe-energy-dci-130-fap-start-stop-bose-edition-ID8PyGHu.html
Nissan Qashqai 1.5 dCi Tekna Bose,22900.0,Diesel,Junho,2021,134000,115,https://www.standvirtual.com/carros/anuncio/nissan-qashqai-1-5-dci-tekna-bose-ID8PpU86.html
Peugeot 308 1.6 BlueHDi Allure J17,14500.0,Diesel,Maio,2014,140500,120,https://www.standvirtual.com/carros/anuncio/peugeot-308-1-6-bluehdi-allure-j17-ID8PpU88.html
Mitsubishi Space Star 1.0 Active,7350.0,Gasolina,Maio,2017,81300,71,https://www.standvirtual.com/carros/anuncio/mitsubishi-space-star-1-0-active-ID8PyB9t.html
Opel Zafira 2.0 Turbo OPC,6000.0,Gasolina,Setembro,2002,272000,192,https://www.standvirtual.com/carros/anuncio/opel-zafira-2-0-turbo-opc-ID8PA3Sv.html
Citroën DS3 1.6 BlueHDi Sport Chic,14500.0,Diesel,Julho,2016,151500,120,https://www.standvirtual.com/carros/anuncio/citron-ds3-1-6-bluehdi-sport-chic-ID8PxHst.html
Nissan Juke 1.5 dCi Tekna Premium Pele Ext.2 White L.,14900.0,Diesel,Agosto,2016,125000,110,https://www.standvirtual.com/carros/anuncio/nissan-juke-1-5-dci-tekna-premium-pele-ext-2-white-l-ID8Pw1vU.html
Fiat 500C 1.3 16V Multijet S&S,9950.0,Diesel,Junho,2010,75800,95,https://www.standvirtual.com/carros/anuncio/fiat-500c-1-3-16v-multijet-s-s-ID8PszpR.html
BMW X1 16 d sDrive xLine,23000.0,Diesel,Janeiro,2017,100632,116,https://www.standvirtual.com/carros/anuncio/bmw-x1-16-d-sdrive-xline-ID8PA3Sf.html
BMW 420 Gran Coupé,20950.0,Diesel,Novembro,2015,248500,190,https://www.standvirtual.com/carros/anuncio/bmw-420-gran-coup-ID8PyB9C.html
Audi TT Coupé 2.0 TDI S-line,24900.0,Diesel,Fevereiro,2015,145000,184,https://www.standvirtual.com/carros/anuncio/audi-tt-coup-2-0-tdi-s-line-ID8PzaSt.html
Peugeot 308 SW 1.5 BlueHDi GT Line,17990.0,Diesel,Maio,2020,137500,130,https://www.standvirtual.com/carros/anuncio/peugeot-308-sw-1-5-bluehdi-gt-line-ID8PzKaQ.html
BMW 116 d Advantage,32500.0,Diesel,Março,2023,25300,116,https://www.standvirtual.com/carros/anuncio/bmw-116-d-advantage-ID8Pz2SV.html
